Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_29,VPWR,li1,19.3200,29.9200,1.799913
FILLER_6_25,VPWR,li1,17.7100,29.9200,1.799913
FILLER_6_12,VPWR,li1,11.2700,29.9200,1.799908
FILLER_6_7,VPWR,li1,8.9700,29.9200,1.799908
FILLER_6_3,VPWR,li1,7.8200,29.9200,1.799908
FILLER_5_181,VPWR,li1,89.0100,24.4800,1.799961
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.799961
FILLER_5_160,VPWR,li1,80.9600,24.4800,1.799962
FILLER_5_148,VPWR,li1,76.3600,24.4800,1.799962
FILLER_5_136,VPWR,li1,70.8400,24.4800,1.799962
FILLER_5_124,VPWR,li1,65.3200,24.4800,1.799962
FILLER_5_113,VPWR,li1,59.3400,24.4800,1.799964
FILLER_5_110,VPWR,li1,56.5800,24.4800,1.799964
FILLER_5_102,VPWR,li1,54.2800,24.4800,1.799965
FILLER_5_90,VPWR,li1,49.6800,24.4800,1.799967
FILLER_5_57,VPWR,li1,32.4300,24.4800,1.799977
FILLER_5_50,VPWR,li1,29.9000,24.4800,1.799980
FILLER_5_31,VPWR,li1,20.0100,24.4800,1.799989
FILLER_5_23,VPWR,li1,16.7900,24.4800,1.799989
FILLER_5_15,VPWR,li1,14.2600,24.4800,1.799989
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799989
FILLER_4_177,VPWR,li1,87.4000,24.4800,1.799961
FILLER_4_165,VPWR,li1,84.1800,24.4800,1.799962
FILLER_4_153,VPWR,li1,78.6600,24.4800,1.799962
FILLER_4_141,VPWR,li1,73.1400,24.4800,1.799962
FILLER_4_139,VPWR,li1,69.6900,24.4800,1.799962
FILLER_4_135,VPWR,li1,68.5400,24.4800,1.799962
FILLER_4_122,VPWR,li1,61.8700,24.4800,1.799963
FILLER_4_116,VPWR,li1,60.2600,24.4800,1.799964
FILLER_4_104,VPWR,li1,56.1200,24.4800,1.799964
FILLER_4_92,VPWR,li1,50.6000,24.4800,1.799966
FILLER_4_65,VPWR,li1,36.1100,24.4800,1.799974
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799977
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799983
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799989
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799989
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799989
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799989
FILLER_3_181,VPWR,li1,89.0100,19.0400,1.799939
FILLER_3_169,VPWR,li1,86.0200,19.0400,1.799939
FILLER_3_160,VPWR,li1,80.9600,19.0400,1.799939
FILLER_3_148,VPWR,li1,76.3600,19.0400,1.799939
FILLER_3_123,VPWR,li1,62.3300,19.0400,1.799942
FILLER_3_109,VPWR,li1,56.3500,19.0400,1.799946
FILLER_3_95,VPWR,li1,49.4500,19.0400,1.799951
FILLER_3_89,VPWR,li1,47.8400,19.0400,1.799953
FILLER_3_77,VPWR,li1,43.7000,19.0400,1.799957
FILLER_3_69,VPWR,li1,38.1800,19.0400,1.799960
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799968
FILLER_3_38,VPWR,li1,23.2300,19.0400,1.799979
FILLER_3_27,VPWR,li1,19.3200,19.0400,1.799983
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799983
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799983
FILLER_2_181,VPWR,li1,89.0100,19.0400,1.799939
FILLER_2_177,VPWR,li1,87.8600,19.0400,1.799939
FILLER_2_165,VPWR,li1,84.1800,19.0400,1.799939
FILLER_2_153,VPWR,li1,78.6600,19.0400,1.799939
FILLER_2_141,VPWR,li1,73.1400,19.0400,1.799939
FILLER_2_137,VPWR,li1,69.2300,19.0400,1.799939
FILLER_2_129,VPWR,li1,66.7000,19.0400,1.799939
FILLER_2_100,VPWR,li1,51.9800,19.0400,1.799949
FILLER_2_95,VPWR,li1,49.6800,19.0400,1.799951
FILLER_2_88,VPWR,li1,46.6900,19.0400,1.799953
FILLER_2_79,VPWR,li1,42.0900,19.0400,1.799957
FILLER_2_45,VPWR,li1,26.4500,19.0400,1.799976
FILLER_2_39,VPWR,li1,24.8400,19.0400,1.799976
FILLER_2_35,VPWR,li1,21.8500,19.0400,1.799983
FILLER_2_29,VPWR,li1,20.2400,19.0400,1.799983
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799983
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799983
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799983
FILLER_1_181,VPWR,li1,89.0100,13.6000,1.799934
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.799934
FILLER_1_156,VPWR,li1,80.0400,13.6000,1.799934
FILLER_1_144,VPWR,li1,74.5200,13.6000,1.799934
FILLER_1_132,VPWR,li1,69.0000,13.6000,1.799934
FILLER_1_110,VPWR,li1,56.5800,13.6000,1.799939
FILLER_1_104,VPWR,li1,53.5900,13.6000,1.799941
FILLER_1_78,VPWR,li1,41.8600,13.6000,1.799950
FILLER_1_60,VPWR,li1,33.3500,13.6000,1.799962
FILLER_1_54,VPWR,li1,30.8200,13.6000,1.799965
FILLER_1_46,VPWR,li1,28.5200,13.6000,1.799968
FILLER_1_27,VPWR,li1,18.6300,13.6000,1.799978
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799978
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799978
FILLER_0_181,VPWR,li1,89.0100,13.6000,1.799934
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799934
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799934
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799934
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799934
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799934
FILLER_0_113,VPWR,li1,57.7300,13.6000,1.799937
FILLER_0_105,VPWR,li1,54.5100,13.6000,1.799941
FILLER_0_98,VPWR,li1,51.2900,13.6000,1.799943
FILLER_0_91,VPWR,li1,48.0700,13.6000,1.799946
FILLER_0_85,VPWR,li1,45.0800,13.6000,1.799947
FILLER_0_57,VPWR,li1,32.4300,13.6000,1.799962
FILLER_0_47,VPWR,li1,27.3700,13.6000,1.799972
FILLER_0_41,VPWR,li1,25.7600,13.6000,1.799972
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799978
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799978
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799978
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799978
hold20,VPWR,li1,28.0600,51.6800,1.799882
hold19,VPWR,li1,26.6800,19.0400,1.799973
hold18,VPWR,li1,59.8000,68.0000,1.799854
hold17,VPWR,li1,26.6800,24.4800,1.799983
hold16,VPWR,li1,14.2600,35.3600,1.799926
hold15,VPWR,li1,86.4800,62.5600,1.799947
hold14,VPWR,li1,10.5800,35.3600,1.799926
hold13,VPWR,li1,50.6000,29.9200,1.799782
hold12,VPWR,li1,46.0000,68.0000,1.799889
hold11,VPWR,li1,14.2600,46.2400,1.799938
hold10,VPWR,li1,71.7600,19.0400,1.799939
hold9,VPWR,li1,40.9400,29.9200,1.799796
hold8,VPWR,li1,79.5800,73.4400,1.799969
hold7,VPWR,li1,37.7200,19.0400,1.799960
hold6,VPWR,li1,61.6400,13.6000,1.799934
hold5,VPWR,li1,30.8200,73.4400,1.799985
hold4,VPWR,li1,85.5600,40.8000,1.799704
hold3,VPWR,li1,44.1600,13.6000,1.799947
hold2,VPWR,li1,53.8200,19.0400,1.799948
hold1,VPWR,li1,45.0800,24.4800,1.799968
clkload1,VPWR,li1,63.9400,35.3600,1.799688
clkload0,VPWR,li1,32.6600,35.3600,1.799865
clkbuf_2_3__f_clk,VPWR,li1,67.6200,51.6800,1.799644
clkbuf_2_2__f_clk,VPWR,li1,65.7800,35.3600,1.799678
clkbuf_2_1__f_clk,VPWR,li1,36.3400,46.2400,1.799852
clkbuf_2_0__f_clk,VPWR,li1,36.3400,29.9200,1.799804
clkbuf_0_clk,VPWR,li1,49.6800,40.8000,1.799727
fanout47,VPWR,li1,11.5000,46.2400,1.799937
fanout46,VPWR,li1,51.0600,68.0000,1.799875
fanout45,VPWR,li1,8.7400,40.8000,1.799899
fanout44,VPWR,li1,63.0200,24.4800,1.799963
fanout43,VPWR,li1,66.7000,24.4800,1.799962
fanout42,VPWR,li1,34.9600,19.0400,1.799962
fanout41,VPWR,li1,54.2800,51.6800,1.799714
max_cap40,VPWR,li1,52.4400,46.2400,1.799838
max_cap39,VPWR,li1,54.2800,46.2400,1.799837
max_cap38,VPWR,li1,45.7700,40.8000,1.799750
wire37,VPWR,li1,64.6300,57.1200,1.799953
fanout36,VPWR,li1,53.3600,29.9200,1.799780
fanout35,VPWR,li1,15.1800,51.6800,1.799910
output34,VPWR,li1,66.2400,13.6000,1.799934
output33,VPWR,li1,64.4000,13.6000,1.799934
output32,VPWR,li1,49.6800,13.6000,1.799943
output31,VPWR,li1,34.0400,13.6000,1.799962
output30,VPWR,li1,30.3600,13.6000,1.799965
output29,VPWR,li1,28.5200,13.6000,1.799968
output28,VPWR,li1,10.1200,35.3600,1.799926
output27,VPWR,li1,86.4800,68.0000,1.799833
output26,VPWR,li1,88.3200,68.0000,1.799833
output25,VPWR,li1,7.8200,40.8000,1.799899
output24,VPWR,li1,88.3200,73.4400,1.799969
output23,VPWR,li1,88.3200,68.0000,1.799833
output22,VPWR,li1,88.3200,51.6800,1.799632
output21,VPWR,li1,88.3200,46.2400,1.799816
output20,VPWR,li1,88.3200,40.8000,1.799704
output19,VPWR,li1,88.3200,46.2400,1.799816
output18,VPWR,li1,59.3400,95.2000,1.800000
output17,VPWR,li1,56.1200,95.2000,1.800000
output16,VPWR,li1,43.2400,95.2000,1.800000
output15,VPWR,li1,46.4600,95.2000,1.800000
output14,VPWR,li1,10.5800,40.8000,1.799899
output13,VPWR,li1,7.8200,73.4400,1.799993
output12,VPWR,li1,7.8200,68.0000,1.799961
output11,VPWR,li1,7.8200,57.1200,1.799985
output10,VPWR,li1,7.8200,62.5600,1.799993
output9,VPWR,li1,46.4600,13.6000,1.799946
output8,VPWR,li1,35.8800,13.6000,1.799957
output7,VPWR,li1,52.9000,13.6000,1.799941
output6,VPWR,li1,43.2400,19.0400,1.799957
output5,VPWR,li1,56.1200,13.6000,1.799939
output4,VPWR,li1,58.8800,13.6000,1.799937
output3,VPWR,li1,7.8200,51.6800,1.799905
input2,VPWR,li1,88.5500,24.4800,1.799961
input1,VPWR,li1,7.5900,68.0000,1.799961
TAP_TAPCELL_ROW_30_160,VPWR,li1,83.0300,94.8930,1.800000
TAP_TAPCELL_ROW_30_159,VPWR,li1,70.1500,94.8930,1.800000
TAP_TAPCELL_ROW_30_158,VPWR,li1,57.2700,94.8930,1.800000
TAP_TAPCELL_ROW_30_157,VPWR,li1,44.3900,94.8930,1.800000
TAP_TAPCELL_ROW_30_156,VPWR,li1,31.5100,94.8930,1.800000
TAP_TAPCELL_ROW_30_155,VPWR,li1,18.6300,94.8930,1.800000
TAP_TAPCELL_ROW_29_154,VPWR,li1,83.0300,90.0660,1.800000
TAP_TAPCELL_ROW_29_153,VPWR,li1,57.2700,90.0660,1.800000
TAP_TAPCELL_ROW_29_152,VPWR,li1,31.5100,90.0660,1.800000
TAP_TAPCELL_ROW_28_151,VPWR,li1,70.1500,89.4530,1.800000
TAP_TAPCELL_ROW_28_150,VPWR,li1,44.3900,89.4530,1.800000
TAP_TAPCELL_ROW_28_149,VPWR,li1,18.6300,89.4530,1.800000
TAP_TAPCELL_ROW_27_148,VPWR,li1,83.0300,84.6260,1.800000
TAP_TAPCELL_ROW_27_147,VPWR,li1,57.2700,84.6260,1.800000
TAP_TAPCELL_ROW_27_146,VPWR,li1,31.5100,84.6260,1.800000
TAP_TAPCELL_ROW_26_145,VPWR,li1,70.1500,84.0130,1.800000
TAP_TAPCELL_ROW_26_144,VPWR,li1,44.3900,84.0130,1.800000
TAP_TAPCELL_ROW_26_143,VPWR,li1,18.6300,84.0130,1.800000
TAP_TAPCELL_ROW_25_142,VPWR,li1,83.0300,79.1860,1.800000
TAP_TAPCELL_ROW_25_141,VPWR,li1,57.2700,79.1860,1.800000
TAP_TAPCELL_ROW_25_140,VPWR,li1,31.5100,79.1860,1.800000
TAP_TAPCELL_ROW_24_139,VPWR,li1,70.1500,78.5730,1.800000
TAP_TAPCELL_ROW_24_138,VPWR,li1,44.3900,78.5730,1.800000
TAP_TAPCELL_ROW_24_137,VPWR,li1,18.6300,78.5730,1.800000
TAP_TAPCELL_ROW_23_136,VPWR,li1,83.0300,73.7460,1.799969
TAP_TAPCELL_ROW_23_135,VPWR,li1,57.2700,73.7460,1.799969
TAP_TAPCELL_ROW_23_134,VPWR,li1,31.5100,73.7460,1.799985
TAP_TAPCELL_ROW_22_133,VPWR,li1,70.1500,73.1330,1.799969
TAP_TAPCELL_ROW_22_132,VPWR,li1,44.3900,73.1330,1.799976
TAP_TAPCELL_ROW_22_131,VPWR,li1,18.6300,73.1330,1.799993
TAP_TAPCELL_ROW_21_130,VPWR,li1,83.0300,68.3060,1.799833
TAP_TAPCELL_ROW_21_129,VPWR,li1,57.2700,68.3060,1.799862
TAP_TAPCELL_ROW_21_128,VPWR,li1,31.5100,68.3060,1.799925
TAP_TAPCELL_ROW_20_127,VPWR,li1,70.1500,67.6930,1.799839
TAP_TAPCELL_ROW_20_126,VPWR,li1,44.3900,67.6930,1.799889
TAP_TAPCELL_ROW_20_125,VPWR,li1,18.6300,67.6930,1.799962
TAP_TAPCELL_ROW_19_124,VPWR,li1,83.0300,62.8660,1.799947
TAP_TAPCELL_ROW_19_123,VPWR,li1,57.2700,62.8660,1.799966
TAP_TAPCELL_ROW_19_122,VPWR,li1,31.5100,62.8660,1.799984
TAP_TAPCELL_ROW_18_121,VPWR,li1,70.1500,62.2530,1.799956
TAP_TAPCELL_ROW_18_120,VPWR,li1,44.3900,62.2530,1.799975
TAP_TAPCELL_ROW_18_119,VPWR,li1,18.6300,62.2530,1.799993
TAP_TAPCELL_ROW_17_118,VPWR,li1,83.0300,57.4260,1.799938
TAP_TAPCELL_ROW_17_117,VPWR,li1,57.2700,57.4260,1.799959
TAP_TAPCELL_ROW_17_116,VPWR,li1,31.5100,57.4260,1.799977
TAP_TAPCELL_ROW_16_115,VPWR,li1,70.1500,56.8130,1.799948
TAP_TAPCELL_ROW_16_114,VPWR,li1,44.3900,56.8130,1.799969
TAP_TAPCELL_ROW_16_113,VPWR,li1,18.6300,56.8130,1.799985
TAP_TAPCELL_ROW_15_112,VPWR,li1,83.0300,51.9860,1.799632
TAP_TAPCELL_ROW_15_111,VPWR,li1,57.2700,51.9860,1.799704
TAP_TAPCELL_ROW_15_110,VPWR,li1,31.5100,51.9860,1.799862
TAP_TAPCELL_ROW_14_109,VPWR,li1,70.1500,51.3730,1.799643
TAP_TAPCELL_ROW_14_108,VPWR,li1,44.3900,51.3730,1.799773
TAP_TAPCELL_ROW_14_107,VPWR,li1,18.6300,51.3730,1.799913
TAP_TAPCELL_ROW_13_106,VPWR,li1,83.0300,46.5460,1.799816
TAP_TAPCELL_ROW_13_105,VPWR,li1,57.2700,46.5460,1.799835
TAP_TAPCELL_ROW_13_104,VPWR,li1,31.5100,46.5460,1.799877
TAP_TAPCELL_ROW_12_103,VPWR,li1,70.1500,45.9330,1.799826
TAP_TAPCELL_ROW_12_102,VPWR,li1,44.3900,45.9330,1.799845
TAP_TAPCELL_ROW_12_101,VPWR,li1,18.6300,45.9330,1.799939
TAP_TAPCELL_ROW_11_100,VPWR,li1,83.0300,41.1060,1.799704
TAP_TAPCELL_ROW_11_99,VPWR,li1,57.2700,41.1060,1.799721
TAP_TAPCELL_ROW_11_98,VPWR,li1,31.5100,41.1060,1.799837
TAP_TAPCELL_ROW_10_97,VPWR,li1,70.1500,40.4930,1.799710
TAP_TAPCELL_ROW_10_96,VPWR,li1,44.3900,40.4930,1.799750
TAP_TAPCELL_ROW_10_95,VPWR,li1,18.6300,40.4930,1.799905
TAP_TAPCELL_ROW_9_94,VPWR,li1,83.0300,35.6660,1.799673
TAP_TAPCELL_ROW_9_93,VPWR,li1,57.2700,35.6660,1.799724
TAP_TAPCELL_ROW_9_92,VPWR,li1,31.5100,35.6660,1.799865
TAP_TAPCELL_ROW_8_91,VPWR,li1,70.1500,35.0530,1.799676
TAP_TAPCELL_ROW_8_90,VPWR,li1,44.3900,35.0530,1.799798
TAP_TAPCELL_ROW_8_89,VPWR,li1,18.6300,35.0530,1.799926
TAP_TAPCELL_ROW_7_88,VPWR,li1,83.0300,30.2260,1.799772
TAP_TAPCELL_ROW_7_87,VPWR,li1,57.2700,30.2260,1.799778
TAP_TAPCELL_ROW_7_86,VPWR,li1,31.5100,30.2260,1.799843
TAP_TAPCELL_ROW_6_85,VPWR,li1,70.1500,29.6130,1.799772
TAP_TAPCELL_ROW_6_84,VPWR,li1,44.3900,29.6130,1.799792
TAP_TAPCELL_ROW_6_83,VPWR,li1,18.6300,29.6130,1.799913
TAP_TAPCELL_ROW_5_82,VPWR,li1,83.0300,24.7860,1.799962
TAP_TAPCELL_ROW_5_81,VPWR,li1,57.2700,24.7860,1.799964
TAP_TAPCELL_ROW_5_80,VPWR,li1,31.5100,24.7860,1.799980
TAP_TAPCELL_ROW_4_79,VPWR,li1,70.1500,24.1730,1.799962
TAP_TAPCELL_ROW_4_78,VPWR,li1,44.3900,24.1730,1.799968
TAP_TAPCELL_ROW_4_77,VPWR,li1,18.6300,24.1730,1.799989
TAP_TAPCELL_ROW_3_76,VPWR,li1,83.0300,19.3460,1.799939
TAP_TAPCELL_ROW_3_75,VPWR,li1,57.2700,19.3460,1.799946
TAP_TAPCELL_ROW_3_74,VPWR,li1,31.5100,19.3460,1.799965
TAP_TAPCELL_ROW_2_73,VPWR,li1,70.1500,18.7330,1.799939
TAP_TAPCELL_ROW_2_72,VPWR,li1,44.3900,18.7330,1.799955
TAP_TAPCELL_ROW_2_71,VPWR,li1,18.6300,18.7330,1.799983
TAP_TAPCELL_ROW_1_70,VPWR,li1,83.0300,13.9060,1.799934
TAP_TAPCELL_ROW_1_69,VPWR,li1,57.2700,13.9060,1.799937
TAP_TAPCELL_ROW_1_68,VPWR,li1,31.5100,13.9060,1.799965
TAP_TAPCELL_ROW_0_67,VPWR,li1,83.0300,13.2930,1.799934
TAP_TAPCELL_ROW_0_66,VPWR,li1,70.1500,13.2930,1.799934
TAP_TAPCELL_ROW_0_65,VPWR,li1,57.2700,13.2930,1.799937
TAP_TAPCELL_ROW_0_64,VPWR,li1,44.3900,13.2930,1.799947
TAP_TAPCELL_ROW_0_63,VPWR,li1,31.5100,13.2930,1.799965
TAP_TAPCELL_ROW_0_62,VPWR,li1,18.6300,13.2930,1.799978
PHY_EDGE_ROW_30_Left_61,VPWR,li1,6.2100,95.2000,1.800000
PHY_EDGE_ROW_29_Left_60,VPWR,li1,6.2100,89.7600,1.800000
PHY_EDGE_ROW_28_Left_59,VPWR,li1,6.2100,89.7600,1.800000
PHY_EDGE_ROW_27_Left_58,VPWR,li1,6.2100,84.3200,1.800000
PHY_EDGE_ROW_26_Left_57,VPWR,li1,6.2100,84.3200,1.800000
PHY_EDGE_ROW_25_Left_56,VPWR,li1,6.2100,78.8800,1.800000
PHY_EDGE_ROW_24_Left_55,VPWR,li1,6.2100,78.8800,1.800000
PHY_EDGE_ROW_23_Left_54,VPWR,li1,6.2100,73.4400,1.799993
PHY_EDGE_ROW_22_Left_53,VPWR,li1,6.2100,73.4400,1.799993
PHY_EDGE_ROW_21_Left_52,VPWR,li1,6.2100,68.0000,1.799961
PHY_EDGE_ROW_20_Left_51,VPWR,li1,6.2100,68.0000,1.799961
PHY_EDGE_ROW_19_Left_50,VPWR,li1,6.2100,62.5600,1.799993
PHY_EDGE_ROW_18_Left_49,VPWR,li1,6.2100,62.5600,1.799993
PHY_EDGE_ROW_17_Left_48,VPWR,li1,6.2100,57.1200,1.799985
PHY_EDGE_ROW_16_Left_47,VPWR,li1,6.2100,57.1200,1.799985
PHY_EDGE_ROW_15_Left_46,VPWR,li1,6.2100,51.6800,1.799905
PHY_EDGE_ROW_14_Left_45,VPWR,li1,6.2100,51.6800,1.799905
PHY_EDGE_ROW_13_Left_44,VPWR,li1,6.2100,46.2400,1.799937
PHY_EDGE_ROW_12_Left_43,VPWR,li1,6.2100,46.2400,1.799937
PHY_EDGE_ROW_11_Left_42,VPWR,li1,6.2100,40.8000,1.799899
PHY_EDGE_ROW_10_Left_41,VPWR,li1,6.2100,40.8000,1.799899
PHY_EDGE_ROW_9_Left_40,VPWR,li1,6.2100,35.3600,1.799925
PHY_EDGE_ROW_8_Left_39,VPWR,li1,6.2100,35.3600,1.799925
PHY_EDGE_ROW_7_Left_38,VPWR,li1,6.2100,29.9200,1.799908
PHY_EDGE_ROW_6_Left_37,VPWR,li1,6.2100,29.9200,1.799908
PHY_EDGE_ROW_5_Left_36,VPWR,li1,6.2100,24.4800,1.799989
PHY_EDGE_ROW_4_Left_35,VPWR,li1,6.2100,24.4800,1.799989
PHY_EDGE_ROW_3_Left_34,VPWR,li1,6.2100,19.0400,1.799983
PHY_EDGE_ROW_2_Left_33,VPWR,li1,6.2100,19.0400,1.799983
PHY_EDGE_ROW_1_Left_32,VPWR,li1,6.2100,13.6000,1.799978
PHY_EDGE_ROW_0_Left_31,VPWR,li1,6.2100,13.6000,1.799978
PHY_EDGE_ROW_30_Right_30,VPWR,li1,89.9300,95.2000,1.800000
PHY_EDGE_ROW_29_Right_29,VPWR,li1,89.9300,89.7600,1.800000
PHY_EDGE_ROW_28_Right_28,VPWR,li1,89.9300,89.7600,1.800000
PHY_EDGE_ROW_27_Right_27,VPWR,li1,89.9300,84.3200,1.800000
PHY_EDGE_ROW_26_Right_26,VPWR,li1,89.9300,84.3200,1.800000
PHY_EDGE_ROW_25_Right_25,VPWR,li1,89.9300,78.8800,1.800000
PHY_EDGE_ROW_24_Right_24,VPWR,li1,89.9300,78.8800,1.800000
PHY_EDGE_ROW_23_Right_23,VPWR,li1,89.9300,73.4400,1.799969
PHY_EDGE_ROW_22_Right_22,VPWR,li1,89.9300,73.4400,1.799969
PHY_EDGE_ROW_21_Right_21,VPWR,li1,89.9300,68.0000,1.799833
PHY_EDGE_ROW_20_Right_20,VPWR,li1,89.9300,68.0000,1.799833
PHY_EDGE_ROW_19_Right_19,VPWR,li1,89.9300,62.5600,1.799947
PHY_EDGE_ROW_18_Right_18,VPWR,li1,89.9300,62.5600,1.799947
PHY_EDGE_ROW_17_Right_17,VPWR,li1,89.9300,57.1200,1.799936
PHY_EDGE_ROW_16_Right_16,VPWR,li1,89.9300,57.1200,1.799936
PHY_EDGE_ROW_15_Right_15,VPWR,li1,89.9300,51.6800,1.799632
PHY_EDGE_ROW_14_Right_14,VPWR,li1,89.9300,51.6800,1.799632
PHY_EDGE_ROW_13_Right_13,VPWR,li1,89.9300,46.2400,1.799816
PHY_EDGE_ROW_12_Right_12,VPWR,li1,89.9300,46.2400,1.799816
PHY_EDGE_ROW_11_Right_11,VPWR,li1,89.9300,40.8000,1.799704
PHY_EDGE_ROW_10_Right_10,VPWR,li1,89.9300,40.8000,1.799704
PHY_EDGE_ROW_9_Right_9,VPWR,li1,89.9300,35.3600,1.799673
PHY_EDGE_ROW_8_Right_8,VPWR,li1,89.9300,35.3600,1.799673
PHY_EDGE_ROW_7_Right_7,VPWR,li1,89.9300,29.9200,1.799772
PHY_EDGE_ROW_6_Right_6,VPWR,li1,89.9300,29.9200,1.799772
PHY_EDGE_ROW_5_Right_5,VPWR,li1,89.9300,24.4800,1.799961
PHY_EDGE_ROW_4_Right_4,VPWR,li1,89.9300,24.4800,1.799961
PHY_EDGE_ROW_3_Right_3,VPWR,li1,89.9300,19.0400,1.799939
PHY_EDGE_ROW_2_Right_2,VPWR,li1,89.9300,19.0400,1.799939
PHY_EDGE_ROW_1_Right_1,VPWR,li1,89.9300,13.6000,1.799934
PHY_EDGE_ROW_0_Right_0,VPWR,li1,89.9300,13.6000,1.799934
_367_,VPWR,li1,85.5600,57.1200,1.799936
_366_,VPWR,li1,84.6400,62.5600,1.799947
_365_,VPWR,li1,77.7400,68.0000,1.799833
_364_,VPWR,li1,70.3800,68.0000,1.799839
_363_,VPWR,li1,84.6400,51.6800,1.799632
_362_,VPWR,li1,83.2600,46.2400,1.799816
_361_,VPWR,li1,79.8100,40.8000,1.799704
_360_,VPWR,li1,74.2900,35.3600,1.799673
_359_,VPWR,li1,61.1800,68.0000,1.799854
_358_,VPWR,li1,53.3600,73.4400,1.799969
_357_,VPWR,li1,40.4800,68.0000,1.799898
_356_,VPWR,li1,48.3000,51.6800,1.799750
_355_,VPWR,li1,27.6000,68.0000,1.799939
_354_,VPWR,li1,21.6200,57.1200,1.799985
_353_,VPWR,li1,22.5400,51.6800,1.799918
_352_,VPWR,li1,30.5900,40.8000,1.799852
_351_,VPWR,li1,40.4800,24.4800,1.799969
_350_,VPWR,li1,35.4200,29.9200,1.799804
_349_,VPWR,li1,51.9800,29.9200,1.799782
_348_,VPWR,li1,39.5600,40.8000,1.799781
_347_,VPWR,li1,49.6800,13.6000,1.799943
_346_,VPWR,li1,62.5600,13.6000,1.799934
_345_,VPWR,li1,66.2400,19.0400,1.799939
_344_,VPWR,li1,64.8600,29.9200,1.799772
_343_,VPWR,li1,40.4800,13.6000,1.799950
_342_,VPWR,li1,32.2000,19.0400,1.799965
_341_,VPWR,li1,23.0000,13.6000,1.799978
_340_,VPWR,li1,26.6800,29.9200,1.799872
_339_,VPWR,li1,11.5000,29.9200,1.799908
_338_,VPWR,li1,24.3800,35.3600,1.799914
_337_,VPWR,li1,12.4200,40.8000,1.799900
_336_,VPWR,li1,13.1100,51.6800,1.799906
_335_,VPWR,li1,39.7900,24.4800,1.799969
_334_,VPWR,li1,56.3500,19.0400,1.799946
_333_,VPWR,li1,54.9700,13.6000,1.799939
_332_,VPWR,li1,60.9500,19.0400,1.799942
_331_,VPWR,li1,53.1300,40.8000,1.799723
_330_,VPWR,li1,37.4900,13.6000,1.799957
_329_,VPWR,li1,40.7100,19.0400,1.799958
_328_,VPWR,li1,22.7700,40.8000,1.799911
_327_,VPWR,li1,16.3300,29.9200,1.799911
_326_,VPWR,li1,17.2500,40.8000,1.799905
_325_,VPWR,li1,29.2100,35.3600,1.799879
_324_,VPWR,li1,55.8900,40.8000,1.799721
_323_,VPWR,li1,13.1100,35.3600,1.799926
_322_,VPWR,li1,32.4300,13.6000,1.799962
_321_,VPWR,li1,45.3100,19.0400,1.799955
_320_,VPWR,li1,64.1700,19.0400,1.799941
_319_,VPWR,li1,67.8500,13.6000,1.799934
_318_,VPWR,li1,50.8300,19.0400,1.799951
_317_,VPWR,li1,43.4700,29.9200,1.799792
_316_,VPWR,li1,22.3100,62.5600,1.799991
_315_,VPWR,li1,34.2700,68.0000,1.799917
_314_,VPWR,li1,41.6300,51.6800,1.799791
_313_,VPWR,li1,58.1900,62.5600,1.799965
_312_,VPWR,li1,78.8900,35.3600,1.799673
_311_,VPWR,li1,68.7700,51.6800,1.799643
_310_,VPWR,li1,74.2900,73.4400,1.799969
_309_,VPWR,li1,81.1900,62.5600,1.799948
_308_,VPWR,li1,84.6400,57.1200,1.799938
_307_,VPWR,li1,79.5800,62.5600,1.799950
_306_,VPWR,li1,78.2000,57.1200,1.799942
_305_,VPWR,li1,81.8800,57.1200,1.799940
_304_,VPWR,li1,73.1400,68.0000,1.799837
_303_,VPWR,li1,74.7500,68.0000,1.799837
_302_,VPWR,li1,65.5500,62.5600,1.799960
_301_,VPWR,li1,68.3100,68.0000,1.799842
